CODIGO CIUDAD ORIGEN;Ciudad Origen;ZONA DESTINO;Pais Destino;CODIGO CIUDAD DESTINO ;Ciudad Destino;TIPO DE TRAYECTO;FLETE X UNID DE PESO ;TIEMPO DE ENTREGA;TRAYECTO EQUIVALENTE. SI NO POSEE, COLOQUE EL MISMO TIPO DE TRAYECTO;REGIONAL ORIGEN;CODIGO DANE REGIONAL ORIGEN
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;47707000;SANTA ANA(MAGDALENA);OTROS DESTINOS;2966;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA ANA(RISARALDA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5679000;SANTA BARBARA(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13673000;SANTA CATALINA(BOLIVAR);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA CRUZ(NARINO);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA CRUZ DE LORICA(CORDOBA);ZONAL;2966;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA CRUZ DE MOMPOX(BOLIVAR);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5001004;SANTA ELENA(ANTIOQUIA);NACIONAL;1791;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA ELENA(VALLE DEL CAUCA);OTROS DESTINOS;2966;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5042000;SANTA FE DE ANTIOQUIA(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;68720000;SANTA HELENA DEL OPON(SANTANDER);OTROS DESTINOS;2925;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA ISABEL(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;73686000;SANTA ISABEL(TOLIMA);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;8675000;SANTA LUCIA(ATLANTICO);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15690000;SANTA MARIA(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;41676000;SANTA MARIA(HUILA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;47001000;SANTA MARTA(MAGDALENA);NACIONAL;2333;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA ROSA(NARINO);OTROS DESTINOS;3825;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;66682000;SANTA ROSA DE CABAL(RISARALDA);ZONAL;2793;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13683000;SANTA ROSA DE LIMA(BOLIVAR);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5686000;SANTA ROSA DE OSOS(ANTIOQUIA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15693000;SANTA ROSA DE VITERBO(BOYACA);OTROS DESTINOS;2648;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13688000;SANTA ROSA DEL SUR(BOLIVAR);ZONAL;2842;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;47980007;SANTA ROSALIA(MAGDALENA);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15696000;SANTA SOFIA(BOYACA);NACIONAL;2727;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTA VERONICA(ATLANTICO);OTROS DESTINOS;2746;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15686000;SANTANA(BOYACA);NACIONAL;2555;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTANA(PUTUMAYO);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;19698000;SANTANDER DE QUILICHAO(CAUCA);ZONAL;2563;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25645001;SANTANDERCITO(CUNDINAMARCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTIAGO(ANTIOQUIA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;54680000;SANTIAGO(NORTE DE SANTANDER);OTROS DESTINOS;1862;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;86760000;SANTIAGO(PUTUMAYO);ZONAL;3041;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SANTIAGO PEREZ(TOLIMA);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5690000;SANTO DOMINGO(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;8685000;SANTO TOMAS(ATLANTICO);OTROS DESTINOS;2674;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;66687000;SANTUARIO(RISARALDA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;52720000;SAPUYES(NARINO);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;81736000;SARAVENA(ARAUCA);OTROS DESTINOS;2420;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;54720000;SARDINATA(NORTE DE SANTANDER);OTROS DESTINOS;2273;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25718000;SASAIMA(CUNDINAMARCA);OTROS DESTINOS;2747;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15720000;SATIVANORTE(BOYACA);NACIONAL;3144;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15723000;SATIVASUR(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5736000;SEGOVIA(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25736000;SESQUILE(CUNDINAMARCA);OTROS DESTINOS;2361;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SEVILLA(MAGDALENA);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;76736000;SEVILLA(VALLE DEL CAUCA);ZONAL;2855;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15740000;SIACHOQUE(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25740000;SIBATE(CUNDINAMARCA);NACIONAL;1481;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SIBERIA(CAUCA);DESTINOS ESPECIALES;6651;10;DESTINOS ESPECIALES;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;86749000;SIBUNDOY(PUTUMAYO);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;54743000;SILOS(NORTE DE SANTANDER);OTROS DESTINOS;2273;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25743000;SILVANIA(CUNDINAMARCA);OTROS DESTINOS;2747;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;19743000;SILVIA(CAUCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;68745000;SIMACOTA(SANTANDER);OTROS DESTINOS;2420;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25745000;SIMIJACA(CUNDINAMARCA);OTROS DESTINOS;2747;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13744000;SIMITI(BOLIVAR);ZONAL;2893;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SINCE(SUCRE);OTROS DESTINOS;2997;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;70001000;SINCELEJO(SUCRE);ZONAL;2966;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SINCERIN(BOLIVAR);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SITIO NUEVO(MAGDALENA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25754000;SOACHA(CUNDINAMARCA);NACIONAL;1481;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15753000;SOATA(BOYACA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15757000;SOCHA(BOYACA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;68755000;SOCORRO(SANTANDER);NACIONAL;1637;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15755000;SOCOTA(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15759000;SOGAMOSO(BOYACA);NACIONAL;2612;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;18756000;SOLANO(CAQUETA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;8758000;SOLEDAD(ATLANTICO);NACIONAL;1768;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;18785000;SOLITA(CAQUETA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15761000;SOMONDOCO(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SONSO(VALLE DEL CAUCA);OTROS DESTINOS;2966;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5756000;SONSON(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5761000;SOPETRAN(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13760000;SOPLAVIENTO(BOLIVAR);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25758000;SOPO(CUNDINAMARCA);NACIONAL;1481;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15762000;SORA(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15764000;SORACA(BOYACA);NACIONAL;2143;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15763000;SOTAQUIRA(BOYACA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SOTOMAYOR(NARINO);OTROS DESTINOS;3800;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;68770000;SUAITA(SANTANDER);OTROS DESTINOS;2329;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;8770000;SUAN(ATLANTICO);OTROS DESTINOS;2746;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;19780000;SUAREZ(CAUCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;41770000;SUAZA(HUILA);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25769000;SUBACHOQUE(CUNDINAMARCA);OTROS DESTINOS;2361;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;68773000;SUCRE(SANTANDER);OTROS DESTINOS;2759;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;70771000;SUCRE(SUCRE);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25772000;SUESCA(CUNDINAMARCA);OTROS DESTINOS;2361;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;SUEVA(CUNDINAMARCA);OTROS DESTINOS;2263;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25777000;SUPATA(CUNDINAMARCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;17777000;SUPIA(CALDAS);OTROS DESTINOS;2997;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;68780000;SURATA(SANTANDER);OTROS DESTINOS;2420;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25779000;SUSA(CUNDINAMARCA);OTROS DESTINOS;2747;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15774000;SUSACON(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15776000;SUTAMARCHAN(BOYACA);OTROS DESTINOS;2747;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25781000;SUTATAUSA(CUNDINAMARCA);NACIONAL;2925;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15778000;SUTATENZA(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25785000;TABIO(CUNDINAMARCA);NACIONAL;1481;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TABLONES(VALLE DEL CAUCA);NACIONAL;2746;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;27787000;TADO(CHOCO);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;47001010;TAGANGA(MAGDALENA);NACIONAL;2333;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TAJUMBINA(NARINO);OTROS DESTINOS;3825;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13780000;TALAIGUA NUEVO(BOLIVAR);OTROS DESTINOS;2966;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;20787000;TAMALAMEQUE(CESAR);OTROS DESTINOS;2420;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;81794000;TAME(ARAUCA);OTROS DESTINOS;2420;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5789000;TAMESIS(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;52786000;TAMINANGO(NARINO);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;52788000;TANGUA(NARINO);OTROS DESTINOS;3041;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TANGUA CEBADAL(NARINO);OTROS DESTINOS;3825;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5790000;TARAZA(ANTIOQUIA);OTROS DESTINOS;2966;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;41791000;TARQUI(HUILA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5792000;TARSO(ANTIOQUIA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15790000;TASCO(BOYACA);NACIONAL;2893;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TASNAQUE(NARINO);OTROS DESTINOS;3825;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;85410000;TAURAMENA(CASANARE);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25793000;TAUSA(CUNDINAMARCA);OTROS DESTINOS;2747;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;41799000;TELLO(HUILA);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25797000;TENA(CUNDINAMARCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;47798000;TENERIFE(MAGDALENA);OTROS DESTINOS;2851;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25799000;TENJO(CUNDINAMARCA);NACIONAL;1481;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15798000;TENZA(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;54800000;TEORAMA(NORTE DE SANTANDER);OTROS DESTINOS;2420;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;41801000;TERUEL(HUILA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;41797000;TESALIA(HUILA);OTROS DESTINOS;2997;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25805000;TIBACUY(CUNDINAMARCA);OTROS DESTINOS;2263;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15804000;TIBANA(BOYACA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15806000;TIBASOSA(BOYACA);OTROS DESTINOS;2589;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25807000;TIBIRITA(CUNDINAMARCA);OTROS DESTINOS;2263;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;54810000;TIBU(NORTE DE SANTANDER);OTROS DESTINOS;2188;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TIENDA NUEVA(VALLE DEL CAUCA);NACIONAL;2746;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13001030;TIERRA BAJA(BOLIVAR);ZONAL;4282;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;23807000;TIERRALTA(CORDOBA);OTROS DESTINOS;2997;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;41807000;TIMANA(HUILA);OTROS DESTINOS;2855;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TIMBA(CAUCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TIMBA(VALLE DEL CAUCA);ZONAL;2590;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;19807000;TIMBIO(CAUCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15808000;TINJACA(BOYACA);OTROS DESTINOS;2747;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15810000;TIPACOQUE(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13810000;TIQUISIO(PUERTO RICO)(BOLIVAR);ZONAL;5164;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5809000;TITIRIBI(ANTIOQUIA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TOBIA - LA MILAGROSA(CUNDINAMARCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15814000;TOCA(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25815000;TOCAIMA(CUNDINAMARCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25817000;TOCANCIPA(CUNDINAMARCA);NACIONAL;1481;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TODOS LOS SANTOS(VALLE DEL CAUCA);NACIONAL;2746;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15816000;TOGUI(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5819000;TOLEDO(ANTIOQUIA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;54820000;TOLEDO(NORTE DE SANTANDER);OTROS DESTINOS;2273;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TOLU(SUCRE);OTROS DESTINOS;2966;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;70823000;TOLU VIEJO(SUCRE);OTROS DESTINOS;2966;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;68820000;TONA(SANTANDER);ZONAL;3103;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15820000;TOPAGA(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;19821000;TORIBIO(CAUCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;76823000;TORO(VALLE DEL CAUCA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15822000;TOTA(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;19824000;TOTORO(CAUCA);DESTINOS ESPECIALES;6651;10;DESTINOS ESPECIALES;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TRES ESQUINAS(VALLE DEL CAUCA);NACIONAL;2746;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;85430000;TRINIDAD(CASANARE);DESTINOS ESPECIALES;6651;10;DESTINOS ESPECIALES;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;76828000;TRUJILLO(VALLE DEL CAUCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;8832000;TUBARA(ATLANTICO);OTROS DESTINOS;2746;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;23815000;TUCHIN(CORDOBA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TUCURINCA(MAGDALENA);OTROS DESTINOS;2746;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;76834000;TULUA(VALLE DEL CAUCA);ZONAL;2815;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;52835000;TUMACO(NARINO);OTROS DESTINOS;3041;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TUNIA(CAUCA);OTROS DESTINOS;2855;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15001000;TUNJA(BOYACA);NACIONAL;2143;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;0;TUNJA GRANDE(NARINO);ZONAL;5239;3;ZONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15832000;TUNUNGUA(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;52838000;TUQUERRES(NARINO);OTROS DESTINOS;3041;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13836000;TURBACO(BOLIVAR);NACIONAL;2020;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;13838000;TURBANA(BOLIVAR);OTROS DESTINOS;3007;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;5837000;TURBO(ANTIOQUIA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15835000;TURMEQUE(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15837000;TUTA(BOYACA);NACIONAL;2721;3;NACIONAL;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15839000;TUTAZA(BOYACA);OTROS DESTINOS;2651;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;27001032;TUTUNENDO(CHOCO);OTROS DESTINOS;2829;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25839000;UBALA(CUNDINAMARCA);OTROS DESTINOS;2606;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25841000;UBAQUE(CUNDINAMARCA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;76845000;ULLOA(VALLE DEL CAUCA);OTROS DESTINOS;2855;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;15842000;UMBITA(BOYACA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
54001000;CUCUTA(NORTE DE SANTANDER);;colombia;25845000;UNE(CUNDINAMARCA);OTROS DESTINOS;2705;8;OTROS DESTINOS;;
